Anime_ID,Title,Genres,Type,Episodes,Producers,Studios,Score
11553,Toradora!: Bentou no Gokui,"Slice of Life, Comedy, Romance, School",Special,1,Unknown,J.C.Staff,7.46
11561,Sougen no Ko Tenguri,"Adventure, Historical, Kids, Drama",Movie,1,Unknown,Shin-Ei Animation,6.09
11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,"Fantasy, Magic, Music, Shoujo",OVA,1,Unknown,Toei Animation,6.93
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,"Sci-Fi, Drama",Movie,1,"Frontier Works, Media Factory, Movic, AT-X, Kadokawa Pictures Japan, MAGES.",White Fox,8.5
11579,Jubilee,"Dementia, Music",Music,1,"Yamamura Animation, Inc.",Unknown,5.18
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Music,Music,1,Unknown,Manglobe,6.54
11589,Puu-Neko Shougekijou,Comedy,TV,11,Unknown,Unknown,Unknown
11593,Ganbare! Bokura no Hit and Run,"School, Sports",Special,1,Unknown,Nippon Animation,Unknown
11595,Perman (1983),"Kids, Comedy, Super Power, School",TV,526,"TV Asahi, Asatsu DK",Shin-Ei Animation,6.41
11597,Nisemonogatari,"Mystery, Comedy, Supernatural, Ecchi",TV,11,"Aniplex, Kodansha, Rakuonsha",Shaft,8.18
11609,"Sono Toki, Shimakou ga Ugoita!",Comedy,TV,11,Unknown,DLE,Unknown
11611,Shuukan Shimakou Special,Comedy,ONA,1,Unknown,Unknown,Unknown
11615,Morita-san wa Mukuchi. 2,"Comedy, School, Slice of Life",TV,13,"DAX Production, Takeshobo",Seven,6.68
11617,High School DxD,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,"Genco, Lantis, AT-X, PRA, Showgate, Atelier Musa, Fujimi Shobo",TNK,7.4
11625,Donbe Monogatari,Kids,Special,1,Unknown,Eiken,Unknown
11633,Blood Lad,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",TV,10,"Kadokawa Shoten, KlockWorx, flying DOG",Brain's Base,7.33
11635,Sacred Seven: Shirogane no Tsubasa,"Action, School, Sci-Fi, Super Power",Movie,1,Unknown,Sunrise,6.68
11659,Pink Mizu Dorobou Ame Dorobou,"Action, Comedy, Fantasy, Shounen",Movie,1,Unknown,Toei Animation,5.58
11661,Robo to Shoujo (Kari),"Action, Comedy, Mecha, Sci-Fi",ONA,9,Unknown,Unknown,5.57
11663,Hakuouki OVA,"Action, Historical, Supernatural, Drama, Samurai",OVA,2,Unknown,Studio Deen,7.45
11665,Natsume Yuujinchou Shi,"Slice of Life, Demons, Supernatural, Drama, Shoujo",TV,13,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, Sony Music Entertainment",Brain's Base,8.67
11673,Hal no Fue,"Kids, Adventure",Movie,1,Unknown,TMS Entertainment,Unknown
11679,Chainsaw Maid,"Comedy, Horror, Supernatural, Thriller",ONA,1,Pony Canyon,Unknown,4.96
11681,Tetsu no Ko Kanahiru,Fantasy,Movie,1,Higa Brothers Production,Unknown,Unknown
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,"Adventure, Drama, Historical, Mystery, Supernatural",OVA,1,Unknown,Madhouse,6.55
11687,Pussycat,"Fantasy, Horror",ONA,1,Unknown,Unknown,4.18
11689,CCW: Crazy Clay Wrestling,Sports,ONA,1,Unknown,Unknown,3.52
11691,Bloody Date,Horror,ONA,1,Unknown,Unknown,4.19
11693,Match Uri no Shoujo,"Drama, Kids",Movie,1,Gakken Eigakyoku,Toei Animation,6.03
11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",OVA,6,Unknown,Unknown,Unknown
11697,Area no Kishi,"Comedy, School, Shounen, Sports",TV,37,"TV Asahi, Imagine",Shin-Ei Animation,7.22
11699,Yurumates wa?,"Comedy, Seinen, Slice of Life",OVA,1,"Indeprox, Takeshobo, indigo line",Unknown,6.28
11701,Another: The Other - Inga,"Horror, Mystery, Thriller",OVA,1,Unknown,P.A. Works,7.32
11703,Code:Breaker,"Action, Comedy, Super Power, Supernatural, School, Shounen",TV,13,"Bandai Visual, Lantis, Kodansha, Memory-Tech, Bushiroad",Kinema Citrus,6.8
11705,Dragon Age: Blood Mage no Seisen,"Action, Fantasy",Movie,1,Unknown,Oxybot,6.11
11711,Me wo Samase Toragorou,Kids,Special,1,N&G Production,Unknown,Unknown
11713,Suisenzuki no Yokka,"Fantasy, Kids",Special,1,N&G Production,Unknown,Unknown
11715,Kamisama Dolls Specials,Comedy,Special,6,Unknown,Brain's Base,5.93
11717,Hoshi no Kirby: Pilot,"Adventure, Comedy, Parody, Fantasy",Special,1,CBC,Unknown,5.69
11729,Space Neko Theater,Comedy,ONA,1,Space Neko Company,Unknown,5.33
11731,Chi-Sui Maru Specials,Comedy,Special,2,Unknown,Unknown,Unknown
11733,Chi-Sui Maru 2nd Season,Comedy,TV,34,Unknown,Unknown,Unknown
11735,Coluboccoro,"Sci-Fi, Fantasy",OVA,1,Unknown,Kenji Studio,5.64
11737,Ao no Exorcist Movie,"Action, Demons, Fantasy, Shounen, Supernatural",Movie,1,"Aniplex, Shueisha",A-1 Pictures,7.64
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,"TV Tokyo, Aniplex, Square Enix, Nihon Ad Systems, Movic",J.C.Staff,7.98
11741,Fate/Zero 2nd Season,"Action, Supernatural, Magic, Fantasy",TV,12,"Aniplex, Nitroplus, Seikaisha, Notes",ufotable,8.59
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,"Action, Magic, Sci-Fi, Super Power",Movie,1,"Geneon Universal Entertainment, Square Enix, AT-X, Warner Bros. Japan, ASCII Media Works",J.C.Staff,7.5
11745,Aku no Onna Kanbu,Hentai,OVA,2,"T-Rex, Cotton Doll",Unknown,6.67
11747,Kiriya Hakushaku Ke no Roku Shimai,Hentai,OVA,2,Pink Pineapple,G-Lam,6.72
11749,Oshioki: Gakuen Reijou Kousei Keikaku,Hentai,OVA,3,MS Pictures,Unknown,6.37
11751,Senki Zesshou Symphogear,"Action, Sci-Fi, Music",TV,13,"Aniplex, Memory-Tech, Dwango, Bushiroad, Good Smile Company, King Records, Kinyosha","Satelight, Encourage Films",7.03
11755,009 Re:Cyborg,"Action, Adventure, Mecha, Sci-Fi",Movie,1,"Nippon Television Network, Ishimori Pro","Production I.G, SANZIGEN",6.53
11757,Sword Art Online,"Action, Game, Adventure, Romance, Fantasy",TV,25,"Aniplex, Genco, DAX Production, ASCII Media Works, Bandai Namco Games",A-1 Pictures,7.25
11759,Accel World,"Action, Game, Sci-Fi, Romance, School",TV,24,"Genco, Rakuonsha, Warner Bros. Japan, flying DOG, ASCII Media Works",Sunrise,7.32
11761,Medaka Box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,"TV Tokyo, Lantis, Media Factory, Hakoniwa Academy Student Council","Gainax, Asahi Production",7.07
11763,Sekai de Ichiban Tsuyoku Naritai!,"Action, Ecchi, Sports",TV,12,"Movic, Earth Star Entertainment",Arms,5.81
11767,Justeen,"Action, Mecha, Sci-Fi",OVA,1,G-mode,AIC,Unknown
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"Comedy, Ecchi, School, Seinen, Shoujo Ai",TV,12,"Lantis, Cammot",LMD,6.2
11771,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,"Bandai Visual, Lantis, Nihon Ad Systems, Mainichi Broadcasting System, Banpresto, Shueisha, BS11",Production I.G,8.15
11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",OVA,2,Chaos Project,Unknown,6.3
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,"Action, Adventure, Comedy, Seinen",Special,1,Unknown,Telecom Animation Film,7.23
11783,Dog Days',"Action, Adventure, Magic, Fantasy",TV,13,"Aniplex, Good Smile Company",Seven Arcs,7.09
11785,Haiyore! Nyaruko-san,"Sci-Fi, Comedy, Parody",TV,12,"TV Tokyo, Avex Entertainment, Sotsu, KlockWorx, Cospa, SoftBank Creative, Studio Mausu, Bulls Eye",Xebec,7.07
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,"Action, Super Power, Adventure, Comedy, Shounen",Special,1,Unknown,Unknown,6.65
11789,Wish Me Mell,"Kids, Magic, Fantasy",ONA,3,Sanrio,Unknown,5.55
11791,Sore Ike! Anpanman: Ruby no Negai,"Comedy, Kids, Magic",Movie,1,Unknown,Unknown,6.04
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","Comedy, Drama, Slice of Life",Special,1,Unknown,TYO Animations,7.41
11795,Forsaken,"Music, Vampire",Music,1,Unknown,Gonzo,5.78
11799,Midori no Neko,Mystery,OVA,1,Unknown,Tezuka Productions,5.44
11807,School,"Hentai, School",OVA,2,Hot Bear,Studio 9 MAiami,6.74
11809,gdgd Fairies,Comedy,TV,12,"Strawberry Meets Pictures, Bouncy",Unknown,6.8
11813,Shijou Saikyou no Deshi Kenichi OVA,"Action, Martial Arts, Comedy, School, Shounen",OVA,11,Unknown,Brain's Base,7.93
11815,Ijou Chitai: Jikken Dorei,Hentai,OVA,2,Studio 9 MAiami,Unknown,5.87
11825,Enshou Nihon Mukashibanashi,"Hentai, Comedy, Historical",OVA,1,Japan Home Video,Unknown,5.17
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"Action, Hentai, Fantasy",OVA,6,Unknown,Majin,7.41
11829,Manga Mitokoumon,Historical,TV,46,Knack Animation,Unknown,6.49
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,"Action, Historical, Martial Arts, Fantasy",TV,34,Unknown,Sparkly Key Animation Studio,7.03
11837,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,"TV Asahi, Asatsu DK, YTV, Toho, Sakura Create, TMS Music",TMS Entertainment,6.89
11841,Qin Shi Ming Yue: Ye Jin Tianming,"Action, Historical, Martial Arts, Fantasy",TV,18,Unknown,Sparkly Key Animation Studio,6.81
11843,Danshi Koukousei no Nichijou,"Slice of Life, Comedy, School",TV,12,"TV Tokyo, Square Enix, Trinity Sound, Happinet Pictures",Sunrise,8.28
11853,Pokemon: Pikachu no Summer Bridge Story,"Adventure, Comedy, Fantasy, Kids",Special,1,Unknown,OLM,6.23
11855,Houkago Nyannyan,Hentai,OVA,1,"Studio 9 MAiami, Queen Bee",Unknown,6.01
11857,Judo Sanka,"Sports, Shounen",TV,27,Tokyo Movie Shinsha,Unknown,Unknown
11859,Queen's Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",TV,12,"Genco, Media Factory, AT-X, Hobby Japan",Arms,6.32
11867,Cipher,"Drama, Music",OVA,1,Victor Entertainment,Magic Bus,4.72
11869,Bloody Night,"Horror, Psychological, Supernatural, Thriller",ONA,1,Unknown,Unknown,3.91
11873,Oraa Guzura Dado (1987),"Comedy, Kids",TV,44,Unknown,Tatsunoko Production,6.19
11879,Oni Chichi: Re-born,Hentai,OVA,2,Unknown,PoRO,7.36
11883,Nendo no Tatakai 2,"Action, Comedy",ONA,1,Unknown,Unknown,3.26
11887,Kokoro Connect,"Slice of Life, Comedy, Supernatural, Drama, Romance, School",TV,13,"Starchild Records, Enterbrain",SILVER LINK.,7.82
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"Music, Comedy, Drama",Special,1,Aniplex,A-1 Pictures,7.47
11897,Nendo no Tatakai,"Action, Comedy",ONA,1,Unknown,Unknown,3.23
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,"Comedy, Shoujo",Special,51,Unknown,Tatsunoko Production,6.74
11915,Within the Bloody Woods,Horror,ONA,2,Unknown,Unknown,3.39
11917,Major: World Series,"Comedy, Drama, Shounen, Sports",OVA,2,Unknown,SynergySP,8.35
11919,Zoku Attacker You! Kin Medal e no Michi,"Sports, Romance",TV,52,Knack Productions,Unknown,6.11
11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance",TV,12,"Pony Canyon, AT-X, KlockWorx, SoftBank Creative","Madhouse, Studio Gokumi",7.46
11959,Moeru! Oniisan (OVA),Comedy,OVA,2,Unknown,Studio Pierrot,Unknown
11969,Love Bitch: Yasashii Onna,Hentai,OVA,1,MS Pictures,Unknown,6.24
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Psychological, Drama, Magic, Thriller",Movie,1,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha",Shaft,8.23
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha",Shaft,8.39
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,"Mystery, Psychological, Drama, Magic, Thriller",Movie,1,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha",Shaft,8.44
11995,Guilstein,"Action, Horror, Sci-Fi",Movie,1,ACC Production,Unknown,Unknown
11997,Tsundere Inran Shoujo Sukumi,Hentai,OVA,2,"DAX Production, Media Bank",Studio 9 MAiami,6.55
12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Fantasy, Comedy, Shounen",Movie,1,Unknown,Toei Animation,7.02
12005,What's Michael?,Comedy,OVA,1,Kitty Films,Unknown,5.82
12015,Tiger & Bunny Movie 1: The Beginning,"Action, Super Power, Comedy, Mystery",Movie,1,Tohokushinsha Film Corporation,Sunrise,7.44
12017,Tiger & Bunny Movie 2: The Rising,"Action, Mystery, Comedy, Super Power",Movie,1,Unknown,Sunrise,7.81
12021,Poyopoyo Kansatsu Nikki,"Slice of Life, Comedy, Seinen",TV,52,"DAX Production, Dream Creation, Möbius Tone",Studio Deen,7.68
12027,Anne no Nikki: Anne Frank Monogatari,"Drama, Historical",Special,1,Unknown,Nippon Animation,6.2
12029,Uchuu Senkan Yamato 2199,"Action, Military, Sci-Fi, Space, Drama",OVA,26,"Production I.G, Bandai Visual, OLM, Lantis, Shochiku, Bandai, Tohokushinsha Film Corporation, Bandai Namco Games, Voyager Entertainment","Xebec, AIC",8.37
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,NHK,Studio Pierrot,8.04
12035,Dwaeji-ui Wang,"Psychological, Drama, Thriller, Seinen",Movie,1,Studio Dadashow,Unknown,6.8
12037,What's Michael? 2,Comedy,OVA,1,Unknown,"J.C.Staff, Kitty Films",6.05
12039,What's Michael? (TV),Comedy,TV,45,Studio Jack,Daume,Unknown
12049,Fairy Tail Movie 1: Houou no Miko,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,"TV Tokyo, Dentsu","Satelight, A-1 Pictures",7.41
12053,Mardock Scramble: The Third Exhaust,"Action, Psychological, Sci-Fi",Movie,1,"Aniplex, Starchild Records",GoHands,7.45
12055,Brandish,"Hentai, Demons, Supernatural",OVA,2,Mary Jane,Studio Eromatick,6.71
12057,My Imouto: Koakuma na A-Cup,Hentai,OVA,2,Mary Jane,Unknown,6.66
12059,Otome Dori,Hentai,OVA,2,Mary Jane,Seven,5.68
12061,Injuu Seisen XX,"Action, Hentai, Supernatural",OVA,4,Daiei,Arms,5.55
12065,Queen's Blade OVA Specials,"Action, Adventure, Ecchi, Fantasy",Special,2,"Genco, Media Factory, Hobby Japan",Arms,6.09
12067,Rurouni Kenshin Special,"Action, Historical, Romance, Samurai, Shounen",Special,1,"SME Visual Works, Fuji TV",Studio Deen,7.34
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,VAP,Madhouse,8.11
12079,Black★Rock Shooter,"Action, Music",Music,1,Unknown,Unknown,7.06
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,"Magic, Music",Music,1,Unknown,Unknown,5.76
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,"Yahoo! Japan, Good Smile Company, Beyond C., Rialto Entertainment",Studio 4°C,7.92
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,"Yahoo! Japan, Good Smile Company, Beyond C., Rialto Entertainment",Studio 4°C,8.21
12117,Detective Conan Movie 16: The Eleventh Striker,"Adventure, Comedy, Mystery, Police, Shounen, Sports",Movie,1,Unknown,TMS Entertainment,7.74
12119,Natsu-iro Kiseki,"School, Slice of Life, Supernatural",TV,12,"Aniplex, Lantis, Mainichi Broadcasting System, Atelier Musa, Music Ray'n",Sunrise,7.02
12121,Towa no Kizuna,Music,Music,1,Unknown,Unknown,6.08
12123,Yurumates 3D,"Slice of Life, Comedy, Seinen",TV,13,"DAX Production, Takeshobo, Right Gauge, Dwango Music Entertainment",C2C,6.3
12131,30-sai no Hoken Taiiku Specials,"Parody, Romance, Ecchi, Seinen",Special,3,Unknown,Gathering,6.19
12133,Sekaikei Sekai Ron,"Sci-Fi, Psychological",OVA,1,Unknown,Unknown,5.8
12135,Ra/Radio Noise*Planet,"Adventure, Psychological, Sci-Fi",OVA,1,Unknown,Unknown,5.84
12137,Robotica*Robotics,"Psychological, Sci-Fi, Shounen Ai, Slice of Life",OVA,1,Unknown,CoMix Wave Films,6.87
12139,Wanpaku Tanteidan,"Action, Mystery",TV,35,Fuji TV,Mushi Production,Unknown
12141,Kaze no Matasaburou,"Slice of Life, Kids, Fantasy",OVA,1,Konami,Madhouse,5.79
12143,Swing Out Sisters,Hentai,OVA,1,BreakBottle,Unknown,7.23
12145,Backkom,"Comedy, Kids",TV,52,Unknown,RG Animation Studios,5.84
12149,AKB0048,"Music, Sci-Fi",TV,13,"Starchild Records, Magic Capsule, GANSIS",Satelight,7.39
12157,Busou Chuugakusei: Basket Army,"Action, Military",ONA,5,"Enterbrain, StudioRF Inc.",Asread,5.74
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",Movie,1,Unknown,Toei Animation,6.36
12165,Niji no Kanata e! Shoujo Diana Monogatari,"Historical, Shoujo",Special,1,Unknown,Unknown,Unknown
12175,Koi to Senkyo to Chocolate,"Drama, Romance, School",TV,12,"Aniplex, Lantis, TBS, Magic Capsule",AIC Build,7.09
12181,Nihon Omoshiro Mukashibanashi,"Comedy, Historical, Parody",TV,12,Crossphere,Unknown,Unknown
12185,Mameushi-kun,"Comedy, Fantasy, Kids",TV,52,Sotsu,TMS Entertainment,Unknown
12187,Carnival Phantasm EX Season,"Comedy, Supernatural",OVA,1,Notes,Lerche,7.48
12189,Hyouka,"Mystery, School, Slice of Life",TV,22,"Lantis, Kadokawa Shoten, KlockWorx, chara-ani.com, Animation Do",Kyoto Animation,8.14
12191,Smile Precure!,"Action, Magic, Fantasy, Shoujo",TV,48,Saban Brands,Toei Animation,6.74
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,"Fantasy, Magic, Shoujo",Movie,1,Marvelous AQL,Toei Animation,7.11
12223,s.CRY.ed Alteration II: Quan,"Action, Sci-Fi, Adventure, Super Power, Shounen",Movie,1,Unknown,Sunrise,6.82
12225,Galaxy Angel S,"Sci-Fi, Comedy",OVA,1,Bandai Visual,Madhouse,6.89
12231,Dragon Ball: Episode of Bardock,"Action, Sci-Fi, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",Special,1,Unknown,Toei Animation,7.18
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,"Ecchi, Music",ONA,12,Unknown,Marvy Jack,5.77
12243,Game Center Arashi,"Comedy, Game, Kids, Shounen",TV,26,Studio Jack,Shin-Ei Animation,Unknown
12255,Carnival Phantasm: Illya-jou,"Parody, Comedy",Special,1,Notes,Lerche,6.92
12259,Mikeneko Holmes no Yuurei Joushu,"Comedy, Drama, Mystery",OVA,1,Unknown,AIC,5.88
12267,Takara-sagashi,"Adventure, Fantasy, Kids",Movie,1,Unknown,Studio Ghibli,6.28
12279,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,"Action, Comedy, Drama, Romance, Martial Arts, Samurai",Movie,1,Unknown,Toei Animation,6.64
12281,Rinne no Lagrange Season 2,"Action, Comedy, Mecha, Sci-Fi",TV,12,"Production I.G, Bandai Visual, Yomiuri Telecasting, flying DOG",Xebec,6.99
12291,Acchi Kocchi (TV),"Slice of Life, Comedy, Romance, School",TV,12,"Pony Canyon, TBS, DAX Production, BS-TBS, Jumondo, Houbunsha",AIC,7.51
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,"Lantis, AT-X, Barnum Studio, Magic Capsule, Warner Bros. Japan, KlockWorx, Shueisha, Bulls Eye",Diomedéa,7.05
12295,Tobacco to Hai,Adventure,Movie,1,Unknown,Mushi Production,5.43
12317,Upotte!!,"Action, Comedy, Military, Seinen",ONA,10,"DAX Production, Nippon Columbia",Xebec,6.51
12321,Thermae Romae,"Comedy, Historical, Seinen",TV,3,"Dentsu, Fuji TV, Toho, Sony Music Entertainment","Gonzo, DLE",7.02
12337,Soukou Kihei Votoms Recaps,"Action, Drama, Mecha, Military, Sci-Fi",OVA,4,Unknown,Sunrise,6.17
12341,Trip Trek,"Adventure, Fantasy, Comedy",ONA,4,Unknown,Manglobe,Unknown
12343,Dirty Pair Flash 2,"Action, Sci-Fi, Adventure, Comedy, Police",OVA,5,VAP,Sunrise,6.66
12347,Dirty Pair Flash 3,"Action, Sci-Fi, Adventure, Comedy, Police",OVA,5,VAP,Sunrise,6.56
12351,eX-Driver the Movie Specials,Comedy,Special,3,"Bandai Visual, Genco",Unknown,6.35
12355,Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life",Movie,1,"Madhouse, VAP, Dentsu, Yomiuri Telecasting, Kadokawa Shoten, Toho, Hiroshima Television",Studio Chizu,8.64
12359,Pecola,Kids,TV,26,"Yomiko Advertising, Nelvana, Milky Cartoon",Unknown,Unknown
12361,Track City,"Action, Cars",TV,26,Unknown,SBS TV Production,6.2
12365,Bakuman. 3rd Season,"Comedy, Drama, Romance, Shounen",TV,25,"NHK, Shueisha",J.C.Staff,8.58
12367,Shining Hearts: Shiawase no Pan,"Action, Fantasy",TV,12,"Avex Entertainment, Sega, DAX Production, Volks",Production I.G,6.15
12371,Bosco no Mori no Nakama-tachi,"Adventure, Fantasy",Special,1,Unknown,Unknown,Unknown
12373,Star☆Jewel,"Hentai, Yuri",OVA,1,Zyc,Unknown,6.48
12375,Maki-chan to Now.,Hentai,OVA,4,Unknown,Collaboration Works,7.41
12391,Mouretsu Atarou (1990),"Comedy, Kids, Slice of Life",TV,34,TV Asahi,Toei Animation,Unknown
12393,Oyako Club,"Slice of Life, Comedy",TV,1818,Fuji TV,Eiken,5.6
12397,Original Video Romance Animation,"Comedy, Hentai",OVA,2,Unknown,Unknown,Unknown
12399,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,"Action, Sci-Fi",OVA,1,Unknown,Toei Animation,5.52
12401,The Gakuen Choujo-tai,"Action, Demons, Shoujo, Super Power",OVA,1,Unknown,Magic Bus,5.53
12403,Yuru Yuri♪♪,"Slice of Life, Comedy, School, Shoujo Ai",TV,12,"Sotsu, Pony Canyon, DAX Production",Doga Kobo,7.85
12411,Inga Nikki,Parody,ONA,10,Unknown,Bones,6.13
12413,Jormungand,"Action, Adventure, Seinen",TV,12,"Geneon Universal Entertainment, Shogakukan-Shueisha Productions",White Fox,7.85
12419,Guilty Crown: Kiseki - Reassortment,"Action, Sci-Fi, Super Power",Special,1,Unknown,Production I.G,7.15
12429,Last Exile: Ginyoku no Fam - Adjournment,"Action, Sci-Fi, Adventure",Special,2,Unknown,Gonzo,6.49
12431,Uchuu Kyoudai,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",TV,99,"Aniplex, Dentsu, YTV, Trinity Sound",A-1 Pictures,8.52
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,Mystery,ONA,1,Unknown,Gonzo,6.1
12437,Yuri Seijin Naoko-san (2012),"Comedy, Shoujo Ai",OVA,1,Aniplex,ufotable,6.5
12439,"Soukou Kihei Votoms Vol.I: Stories of the ""A.T.Votoms""","Action, Military, Sci-Fi, Drama, Mecha",OVA,1,Unknown,Sunrise,6.4
12441,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""","Action, Military, Sci-Fi, Drama, Mecha",OVA,1,Unknown,Sunrise,6.18
12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,"Square Enix, Media Factory",SILVER LINK.,7.86
12447,Ben-To Picture Drama,Comedy,Special,6,AT-X,David Production,6.11
12449,Maken-Ki! Specials,"Ecchi, Sports",Special,6,AIC,Unknown,6.19
12451,Gattai Robot Atranger,Mecha,OVA,1,AIC,Unknown,Unknown
12455,Yuu☆Yuu☆Hakusho: Mu Mu Hakusho - Nightmare Hakusho,Comedy,OVA,4,Unknown,Studio Pierrot,6.58
12461,Hiiro no Kakera,"Fantasy, Romance, Shoujo, Supernatural",TV,13,"Bandai Visual, Lantis, YTV, DAX Production, Enterbrain",Studio Deen,6.74
12467,Nazo no Kanojo X,"Romance, School, Seinen",TV,13,"Starchild Records, Kodansha, Yomiuri Advertising, Atelier Musa",Hoods Entertainment,7.25
12471,Eureka Seven AO,"Action, Adventure, Drama, Mecha, Sci-Fi",TV,24,"Bandai Visual, Kadokawa Shoten, Mainichi Broadcasting System, Bandai, Sony Music Entertainment, Bandai Namco Games, Sammy, Hakuhodo DY Media Partners, Bandai Channel",Bones,6.7
12477,Sakasama no Patema,"Adventure, Sci-Fi",Movie,1,"Directions, Asmik Ace, Good Smile Company","Studio Rikka, Purple Cow Studio Japan",8.05
12481,Gregory Horror Show: The Second Guest,"Mystery, Comedy, Horror, Demons, Supernatural",TV,25,"VAP, TV Asahi",Milky Cartoon,6.64
12483,Gregory Horror Show: The Last Train,"Mystery, Comedy, Horror, Demons, Supernatural, Vampire",TV,26,"VAP, TV Asahi",Milky Cartoon,6.3
